x,y,inside,u,v,p,speed,continuity_abs
1.054892601431981047e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.807221174240112305e-01,-6.973706651479005814e-03,1.597901806235313416e-02,6.807578206062316895e-01,1.841901056468486786e-02
1.059665871121718395e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.806882023811340332e-01,-7.046990562230348587e-03,1.578902825713157654e-02,6.807246804237365723e-01,1.798553764820098877e-02
1.064439140811455964e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.806524991989135742e-01,-7.118911016732454300e-03,1.559781655669212341e-02,6.806897521018981934e-01,1.756351441144943237e-02
1.069212410501193311e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.806136965751647949e-01,-7.189527619630098343e-03,1.540505513548851013e-02,6.806516647338867188e-01,1.715022698044776917e-02
1.073985680190930880e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.805732846260070801e-01,-7.258944679051637650e-03,1.521172747015953064e-02,6.806120276451110840e-01,1.674862019717693329e-02
1.078758949880668228e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.805297732353210449e-01,-7.327177096158266068e-03,1.501738652586936951e-02,6.805691719055175781e-01,1.635573431849479675e-02
1.083532219570405797e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.804838776588439941e-01,-7.394321728497743607e-03,1.482221111655235291e-02,6.805240511894226074e-01,1.597234606742858887e-02
1.088305489260143144e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.804351210594177246e-01,-7.460006047040224075e-03,1.462599262595176697e-02,6.804760098457336426e-01,1.559828221797943115e-02
1.093078758949880713e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.803837418556213379e-01,-7.524624932557344437e-03,1.442914828658103943e-02,6.804253458976745605e-01,1.523318700492382050e-02
1.097852028639618283e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.803296208381652832e-01,-7.588193286210298538e-03,1.423176750540733337e-02,6.803719401359558105e-01,1.487719360738992691e-02
1.102625298329355630e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.802727580070495605e-01,-7.650435436517000198e-03,1.403358206152915955e-02,6.803157925605773926e-01,1.453014928847551346e-02
1.107398568019093199e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.802130341529846191e-01,-7.711768615990877151e-03,1.383524760603904724e-02,6.802567243576049805e-01,1.419185008853673935e-02
1.112171837708830546e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.801506280899047852e-01,-7.771917153149843216e-03,1.363610848784446716e-02,6.801950335502624512e-01,1.386234164237976074e-02
1.116945107398568116e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.800850033760070801e-01,-7.831089198589324951e-03,1.343649253249168396e-02,6.801301240921020508e-01,1.354075223207473755e-02
1.121718377088305463e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.800169348716735840e-01,-7.889211177825927734e-03,1.323705539107322693e-02,6.800627112388610840e-01,1.322689745575189590e-02
1.126491646778043032e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.799455285072326660e-01,-7.946632802486419678e-03,1.303708180785179138e-02,6.799919605255126953e-01,1.292240153998136520e-02
1.131264916467780379e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.798711419105529785e-01,-8.002765476703643799e-03,1.283710822463035583e-02,6.799182295799255371e-01,1.262410171329975128e-02
1.136038186157517949e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.797935366630554199e-01,-8.057713508605957031e-03,1.263695582747459412e-02,6.798412799835205078e-01,1.233327481895685196e-02
1.140811455847255518e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.797136664390563965e-01,-8.111946284770965576e-03,1.243671402335166931e-02,6.797620654106140137e-01,1.205170340836048126e-02
1.145584725536992865e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.796299815177917480e-01,-8.165307343006134033e-03,1.223653182387351990e-02,6.796790361404418945e-01,1.177602447569370270e-02
1.150357995226730434e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.795433163642883301e-01,-8.217565715312957764e-03,1.203652843832969666e-02,6.795930266380310059e-01,1.150784175843000412e-02
1.155131264916467781e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.794532537460327148e-01,-8.269064128398895264e-03,1.183673366904258728e-02,6.795035600662231445e-01,1.124663930386304855e-02
1.159904534606205351e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.793605685234069824e-01,-8.320167660713195801e-03,1.163673028349876404e-02,6.794115304946899414e-01,1.099382899701595306e-02
1.164677804295942698e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.792643070220947266e-01,-8.369624614715576172e-03,1.143744215369224548e-02,6.793158650398254395e-01,1.074508856981992722e-02
1.169451073985680267e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.791645884513854980e-01,-8.418500423431396484e-03,1.123836264014244080e-02,6.792167425155639648e-01,1.050143688917160034e-02
1.174224343675417614e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.790621280670166016e-01,-8.466854691505432129e-03,1.103934273123741150e-02,6.791148781776428223e-01,1.026725023984909058e-02
1.178997613365155184e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.789558529853820801e-01,-8.513845503330230713e-03,1.084115728735923767e-02,6.790091991424560547e-01,1.003743335604667664e-02
1.183770883054892753e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.788468360900878906e-01,-8.560769259929656982e-03,1.064341887831687927e-02,6.789007782936096191e-01,9.814308024942874908e-03
1.188544152744630100e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.787343621253967285e-01,-8.606709539890289307e-03,1.044618710875511169e-02,6.787889599800109863e-01,9.596360847353935242e-03
1.193317422434367669e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.786184310913085938e-01,-8.651599287986755371e-03,1.024961099028587341e-02,6.786735653877258301e-01,9.383998811244964600e-03
1.198090692124105017e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.784996390342712402e-01,-8.695773780345916748e-03,1.005351170897483826e-02,6.785553693771362305e-01,9.176742285490036011e-03
1.202863961813842586e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.783773899078369141e-01,-8.739620447158813477e-03,9.858127683401107788e-03,6.784336566925048828e-01,8.975308388471603394e-03
1.207637231503579933e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.782519221305847168e-01,-8.782446384429931641e-03,9.663727134466171265e-03,6.783087849617004395e-01,8.779760450124740601e-03
1.212410501193317502e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.781228184700012207e-01,-8.824840188026428223e-03,9.469714015722274780e-03,6.781802177429199219e-01,8.587799966335296631e-03
1.217183770883054850e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.779903769493103027e-01,-8.866660296916961670e-03,9.276833385229110718e-03,6.780483722686767578e-01,8.400537073612213135e-03
1.221957040572792419e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.778548955917358398e-01,-8.907534182071685791e-03,9.084548801183700562e-03,6.779134273529052734e-01,8.218768984079360962e-03
1.226730310262529988e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.777160167694091797e-01,-8.947759866714477539e-03,8.893426507711410522e-03,6.777750849723815918e-01,8.040640503168106079e-03
1.231503579952267335e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.775738000869750977e-01,-8.987590670585632324e-03,8.703198283910751343e-03,6.776334047317504883e-01,7.867557927966117859e-03
1.236276849642004905e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.774281263351440430e-01,-9.026817977428436279e-03,8.513953536748886108e-03,6.774882674217224121e-01,7.697684690356254578e-03
1.241050119331742252e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.772795319557189941e-01,-9.065471589565277100e-03,8.325513452291488647e-03,6.773402094841003418e-01,7.533125579357147217e-03
1.245823389021479821e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.771273016929626465e-01,-9.103722870349884033e-03,8.138354867696762085e-03,6.771885156631469727e-01,7.372425869107246399e-03
1.250596658711217168e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.769717335700988770e-01,-9.140893816947937012e-03,7.952477782964706421e-03,6.770334243774414062e-01,7.213950157165527344e-03
1.255369928400954738e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.768128275871276855e-01,-9.178012609481811523e-03,7.767554372549057007e-03,6.768750548362731934e-01,7.060192525386810303e-03
1.260143198090692085e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.766508221626281738e-01,-9.214378893375396729e-03,7.584031671285629272e-03,6.767135262489318848e-01,6.909234449267387390e-03
1.264916467780429654e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.764858365058898926e-01,-9.250357747077941895e-03,7.401581853628158569e-03,6.765490770339965820e-01,6.763663142919540405e-03
1.269689737470167223e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.763169765472412109e-01,-9.285695850849151611e-03,7.220324128866195679e-03,6.763806939125061035e-01,6.619598716497421265e-03
1.274463007159904571e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.761451959609985352e-01,-9.320780634880065918e-03,7.040645927190780640e-03,6.762094497680664062e-01,6.478797644376754761e-03
1.279236276849642140e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.759701967239379883e-01,-9.355127811431884766e-03,6.861951202154159546e-03,6.760349273681640625e-01,6.340816617012023926e-03
1.284009546539379487e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.757920384407043457e-01,-9.389296174049377441e-03,6.684657186269760132e-03,6.758572459220886230e-01,6.205797195434570312e-03
1.288782816229117056e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.756106019020080566e-01,-9.422577917575836182e-03,6.508823484182357788e-03,6.756762862205505371e-01,6.074562668800354004e-03
1.293556085918854404e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.754255890846252441e-01,-9.455747902393341064e-03,6.334450095891952515e-03,6.754917502403259277e-01,5.944937467575073242e-03
1.298329355608591973e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.752377152442932129e-01,-9.488604962825775146e-03,6.161209195852279663e-03,6.753043532371520996e-01,5.818050354719161987e-03
1.303102625298329320e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.750467419624328613e-01,-9.520865976810455322e-03,5.989965051412582397e-03,6.751138567924499512e-01,5.693376064300537109e-03
1.307875894988066889e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.748523712158203125e-01,-9.552590548992156982e-03,5.819763988256454468e-03,6.749199628829956055e-01,5.570769309997558594e-03
1.312649164677804459e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.746557354927062988e-01,-9.584046900272369385e-03,5.651410669088363647e-03,6.747238039970397949e-01,5.451627075672149658e-03
1.317422434367541806e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.744543910026550293e-01,-9.615160524845123291e-03,5.484547466039657593e-03,6.745229363441467285e-01,5.333542823791503906e-03
1.322195704057279375e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.742512583732604980e-01,-9.645931422710418701e-03,5.319144576787948608e-03,6.743202805519104004e-01,5.217973142862319946e-03
1.326968973747016722e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.740444898605346680e-01,-9.676203131675720215e-03,5.155172199010848999e-03,6.741139292716979980e-01,5.104139447212219238e-03
1.331742243436754292e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.738351583480834961e-01,-9.706318378448486328e-03,4.993166774511337280e-03,6.739050745964050293e-01,4.992578178644180298e-03
1.336515513126491639e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.736225485801696777e-01,-9.736128151416778564e-03,4.832115024328231812e-03,6.736928820610046387e-01,4.881858825683593750e-03
1.341288782816229208e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.734070777893066406e-01,-9.765274822711944580e-03,4.673328250646591187e-03,6.734778881072998047e-01,4.773780703544616699e-03
1.346062052505966555e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.731877923011779785e-01,-9.794734418392181396e-03,4.515942186117172241e-03,6.732590198516845703e-01,4.666872322559356689e-03
1.350835322195704125e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.729665994644165039e-01,-9.823128581047058105e-03,4.360463470220565796e-03,6.730383038520812988e-01,4.561118781566619873e-03
1.355608591885441694e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.727417111396789551e-01,-9.851656854152679443e-03,4.206415265798568726e-03,6.728138327598571777e-01,4.457239061594009399e-03
1.360381861575179041e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.725147366523742676e-01,-9.879671037197113037e-03,4.054363816976547241e-03,6.725873351097106934e-01,4.355445504188537598e-03
1.365155131264916610e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.722843050956726074e-01,-9.907744824886322021e-03,3.903832286596298218e-03,6.723573207855224609e-01,4.252918064594268799e-03
1.369928400954653958e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.720511913299560547e-01,-9.935326874256134033e-03,3.755148500204086304e-03,6.721246242523193359e-01,4.153020679950714111e-03
1.374701670644391527e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.718153953552246094e-01,-9.962424635887145996e-03,3.608163446187973022e-03,6.718892455101013184e-01,4.054054617881774902e-03
1.379474940334128874e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.715763211250305176e-01,-9.989559650421142578e-03,3.463145345449447632e-03,6.716505885124206543e-01,3.955751657485961914e-03
1.384248210023866443e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.713346838951110840e-01,-1.001621037721633911e-02,3.319617360830307007e-03,6.714094281196594238e-01,3.858856856822967529e-03
1.389021479713603791e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.710901856422424316e-01,-1.004291325807571411e-02,3.177996724843978882e-03,6.711652874946594238e-01,3.761470317840576172e-03
1.393794749403341360e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.708434224128723145e-01,-1.006916910409927368e-02,3.038074821233749390e-03,6.709190011024475098e-01,3.667701035737991333e-03
1.398568019093078929e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.705940365791320801e-01,-1.009528338909149170e-02,2.900447696447372437e-03,6.706700325012207031e-01,3.572873771190643311e-03
1.403341288782816276e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.703416705131530762e-01,-1.012101024389266968e-02,2.764429897069931030e-03,6.704180836677551270e-01,3.479018807411193848e-03
1.408114558472553846e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.700862646102905273e-01,-1.014670729637145996e-02,2.629842609167098999e-03,6.701630949974060059e-01,3.386165946722030640e-03
1.412887828162291193e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.698291301727294922e-01,-1.017220318317413330e-02,2.497579902410507202e-03,6.699063777923583984e-01,3.294117748737335205e-03
1.417661097852028762e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.695688962936401367e-01,-1.019733399152755737e-02,2.367045730352401733e-03,6.696465611457824707e-01,3.201324492692947388e-03
1.422434367541766109e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.693063378334045410e-01,-1.022232323884963989e-02,2.238210290670394897e-03,6.693844199180603027e-01,3.109399229288101196e-03
1.427207637231503679e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.690409779548645020e-01,-1.024704426527023315e-02,2.111431211233139038e-03,6.691194176673889160e-01,3.017522394657135010e-03
1.431980906921241026e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.687736511230468750e-01,-1.027169078588485718e-02,1.986499875783920288e-03,6.688525080680847168e-01,2.927780151367187500e-03
1.436754176610978595e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.685034632682800293e-01,-1.029611378908157349e-02,1.863267272710800171e-03,6.685827374458312988e-01,2.837006002664566040e-03
